customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST_1378,61.0,Male,South,Post-Graduate,Salaried,361321.44989567134,165130.19832739176,Other,564.6044523562758,2,31,74.8811472930379,2023-03-30,1
CUST_1379,21.0,Female,North,Secondary,Self-Employed,1248153.8129752246,103568.93620974138,Other,620.3233584342756,3,65,59.8490585518578,2023-08-15,0
CUST_1380,45.0,Female,North,Graduate,Salaried,1641577.773175082,294068.5528239596,Home,632.6857577379288,2,32,32.2058362585545,2019-08-12,0
CUST_1381,36.0,Female,South,Primary,Salaried,280551.7126073048,389793.9202018651,Education,661.3428336368216,0,97,93.46195239439014,2021-05-13,0
CUST_1382,59.0,Male,North,Secondary,Salaried,510576.6397295583,208121.27263778012,Business,609.686442290059,0,23,86.32133890581143,2023-05-28,0
CUST_1383,52.0,Female,West,Secondary,Salaried,2181326.1065714853,732463.4472806166,Education,569.3919444271975,1,76,20.9238318177499,2023-08-21,0
CUST_1384,28.0,Male,North,Secondary,Self-Employed,530250.3962436905,60610.277608512326,Education,572.1663291207002,1,39,12.223459097490688,2020-08-06,1
CUST_1385,62.0,Female,South,Graduate,Salaried,1195889.4376326064,190556.93378571473,Other,747.037818338095,3,52,68.50811479827753,2023-08-18,1
CUST_1386,67.0,Male,West,Secondary,Salaried,644254.523462125,303491.84946995566,Education,549.8593850910606,2,57,61.35110345280548,2023-09-11,0
CUST_1387,58.0,Male,South,Graduate,Self-Employed,435265.8106401821,447030.6984861358,Education,679.0545838633017,1,93,89.5443280494474,2023-07-01,0
CUST_1388,48.0,Male,South,Secondary,Self-Employed,368284.60953003797,89508.71203199099,Business,691.5637063819516,1,63,29.890449408631437,2022-10-08,0
CUST_1389,61.0,Male,East,Secondary,Salaried,313590.27645419317,371891.0642808085,Other,640.2979619331464,0,130,17.1729755710739,2019-01-22,0
CUST_1390,45.0,Female,East,Secondary,Self-Employed,917318.5146084777,210908.31747996598,Education,791.4263246724142,0,40,32.03330337061885,2021-06-05,0
CUST_1391,54.0,Male,South,Primary,Salaried,444320.521401188,151019.63870055586,Car,690.137519442216,2,29,11.608849443474394,2022-11-26,0
CUST_1392,44.0,Male,South,Graduate,Self-Employed,557978.132807031,78247.06202289855,Home,797.432243864372,0,104,13.050883851059256,2022-02-07,0
CUST_1393,43.0,Female,South,Graduate,Self-Employed,538957.3727044545,450934.742120851,Business,597.9148798468102,2,21,87.76291350326457,2018-07-26,1
CUST_1394,32.0,Male,East,Graduate,Unemployed,630521.4805867751,84222.49277526219,Education,599.2843672085265,1,19,39.92140951265965,2022-12-24,0
CUST_1395,26.0,Female,East,Graduate,Salaried,1203382.4089565733,124151.25564448649,Car,692.2029726944012,1,54,44.918765085822855,2022-11-16,0
CUST_1396,55.0,Female,North,Secondary,Salaried,2174845.3956678417,118510.88810554416,Education,629.0827490144637,0,42,11.561590635738874,2020-03-03,0
CUST_1397,64.0,Female,North,Post-Graduate,Salaried,461773.27012433344,460231.520740062,Education,784.8532339913614,3,48,32.99435131460696,2022-09-21,0
CUST_1398,39.0,Male,South,Graduate,Salaried,1078733.8709486765,273377.4491452259,Other,677.336030690475,0,65,78.40170861802163,2020-10-02,0
CUST_1399,20.0,Female,West,Graduate,Salaried,923081.1982512932,368596.21166212816,Other,566.4340624114627,0,52,62.31673157167113,2020-07-30,0
CUST_1400,27.0,Female,West,Primary,Unemployed,626105.3979223314,107661.22643864524,Other,511.05468731647795,3,48,74.0713510923453,2021-03-11,0
CUST_1401,65.0,,East,Secondary,Salaried,1762318.8325989675,246098.71499531323,Car,643.7409126125389,2,21,48.01316796747173,2022-08-05,0
CUST_1402,35.0,Male,East,Secondary,Salaried,311868.43585222505,219607.7524245072,Education,642.8701496373413,0,27,36.32698384886305,2019-03-25,0
CUST_1403,33.0,Female,East,Secondary,Self-Employed,257853.71390988224,407749.25483858347,Home,675.101273864671,1,77,51.038857932911476,2019-08-15,0
CUST_1404,31.0,Female,South,Graduate,Salaried,1161944.095446393,523077.42024201486,Business,746.8552459004723,0,49,37.461040814488854,2018-03-23,0
CUST_1405,42.0,Female,West,Graduate,Self-Employed,489150.73097373825,52446.25388179425,Other,736.3290643195141,2,54,81.31254321729578,2023-12-23,1
CUST_1406,34.0,Female,North,Graduate,Salaried,1138556.9055162966,274183.8001779072,Other,603.6879174130854,3,101,35.302265825391885,2021-11-07,0
CUST_1407,47.0,Female,South,Graduate,Salaried,1317884.9196435586,60645.51680924455,Education,546.4944478556463,0,55,66.07990943851212,2022-01-20,0
CUST_1408,53.0,Male,North,Post-Graduate,Salaried,232246.6443437917,209194.9214739779,Education,,3,42,21.643488896309865,2020-12-15,0
CUST_1409,21.0,Male,North,Graduate,Salaried,1274780.7940351614,117832.3341139772,Car,591.0558635742897,0,85,68.38365196746734,2019-02-23,1
CUST_1410,,Male,South,Post-Graduate,Unemployed,497392.69933421235,123280.59290589238,Car,620.6614761568785,0,33,87.63047548600287,2018-03-29,0
CUST_1411,42.0,Female,North,Primary,Salaried,557116.4541230529,137068.9699358234,Other,674.4049711172133,1,58,61.7295681443922,2018-08-03,0
CUST_1412,41.0,Male,West,Secondary,Salaried,692542.4960426511,244198.20102765225,Education,585.9225922483216,1,80,57.58770730293056,2022-10-25,0
CUST_1413,44.0,Female,North,Primary,Salaried,1504436.9797823878,131308.1269565668,Home,672.4313576890652,0,34,91.69505278183942,2022-03-01,0
CUST_1414,41.0,Female,West,Graduate,Salaried,209650.58468279292,313876.0207985537,Business,678.9632116687242,0,66,63.32870720184694,2022-09-14,0
CUST_1415,41.0,Female,West,Post-Graduate,Self-Employed,523937.28196891164,153679.97575476585,Education,661.4675106076711,1,43,32.06178682821202,2022-02-10,0
CUST_1416,61.0,Male,West,Secondary,Salaried,781930.7990668293,64160.30128271776,Education,559.7101602389844,0,29,34.85323702705793,2018-11-05,0
CUST_1417,25.0,,East,Post-Graduate,Self-Employed,841340.2087725523,356273.1297166667,Car,687.4261380188766,2,100,69.9510646155538,2018-08-19,0
CUST_1418,34.0,Male,North,Primary,Unemployed,789692.832855554,117306.77859034276,Business,816.5015703013378,1,52,72.51211048083584,2018-06-04,0
CUST_1419,62.0,Female,South,Post-Graduate,Salaried,272186.4777976547,163396.9825321886,Other,669.6717461530324,3,47,35.79717970206629,2021-04-13,1
CUST_1420,56.0,Male,South,Secondary,Unemployed,377905.935654887,281318.5574063652,Education,413.75399194789844,0,40,39.35423812373807,2018-04-25,1
CUST_1421,,Male,North,Secondary,Salaried,422141.0612046673,130830.04173809955,Other,749.2703657637522,0,61,94.23980324282239,2021-11-14,0
CUST_1422,27.0,Female,East,Graduate,Salaried,1015936.8813932607,61649.94076477962,Education,593.780177864049,2,51,18.66596671432358,2018-11-07,0
CUST_1423,63.0,Male,East,Secondary,Salaried,363391.574588316,143655.75857042946,Other,831.2570152396554,3,24,44.39482741740844,2020-09-19,0
CUST_1424,63.0,Male,West,Secondary,Self-Employed,318307.5456181243,628089.2498336064,Business,,1,46,15.308040151788134,2020-11-07,0
CUST_1425,24.0,Female,North,Secondary,Unemployed,1778514.4344750042,255296.13213422243,Car,515.2239444811339,0,37,79.79166076985048,2018-01-12,0
CUST_1426,58.0,Female,North,Post-Graduate,Salaried,204451.39883614262,272630.9937390083,Business,484.8242008032998,1,109,17.84939631036174,2021-11-28,1
CUST_1427,23.0,Female,South,Graduate,Self-Employed,3264411.4969520434,250087.8713472277,Home,773.1792610140703,1,77,67.29062529933046,2023-07-07,0
CUST_1428,25.0,Female,North,Secondary,Salaried,764774.9272183767,94376.90358575451,Car,,1,25,14.801091040295974,2019-12-31,0
CUST_1429,64.0,Female,East,Graduate,Salaried,1081496.508219185,158371.72910217845,Business,828.0815108613352,0,46,67.19267821382374,2021-07-25,0
CUST_1430,51.0,Male,North,Graduate,Salaried,374508.8792524603,1968072.7657184089,Home,,1,68,81.65814048885478,2021-10-08,1
CUST_1431,49.0,Male,South,Secondary,,207209.36486900577,71377.42441087273,Education,645.4776093296256,2,57,43.89982978854488,2023-07-30,1
CUST_1432,66.0,Male,West,Graduate,Self-Employed,869456.4392173502,115105.249928659,Education,619.3824966273154,1,79,54.380751941735035,2019-06-25,0
CUST_1433,54.0,Female,South,Secondary,Salaried,1098319.4682467002,114680.94826162039,Other,597.3367806992624,0,54,44.13104773044901,2018-03-18,0
CUST_1434,59.0,Female,South,Secondary,,874453.3017740471,163133.4368091962,Car,618.6056356433747,3,65,35.5415444837743,2018-01-24,0
CUST_1435,35.0,Male,West,Graduate,Salaried,277071.34085511084,836126.4266559312,Education,667.3970665859224,2,24,78.2773890533059,2020-11-04,0
CUST_1436,32.0,Male,South,Secondary,Salaried,900050.4618021271,63977.7716992246,Car,582.4879370470319,1,57,33.12021876713412,2019-11-07,0
CUST_1437,61.0,Female,South,Graduate,Salaried,932501.6738640082,196253.31374118946,Education,516.4568522500813,2,33,71.450191073103,2018-06-21,0
CUST_1438,49.0,Male,North,Graduate,Self-Employed,737263.1236659405,89535.29213510227,Other,662.7901307211342,0,27,27.52675173669219,2023-03-08,0
CUST_1439,,Female,North,Secondary,Salaried,7411718.902769653,755873.5170451547,Business,,1,63,31.237572666658014,2019-05-04,0
CUST_1440,36.0,Male,West,Graduate,Salaried,1135146.3373394024,74050.5050311085,Other,390.8449820047945,1,55,38.59919881906304,2022-01-25,0
CUST_1441,38.0,Female,North,Secondary,Salaried,675446.4121564652,153369.07535594775,Home,694.2053912525608,1,75,60.078292078472,2020-01-27,1
CUST_1442,47.0,Male,North,Post-Graduate,Self-Employed,246389.28619745787,317794.3764735416,Education,561.3552769506377,2,48,48.62589712856099,2018-06-04,0
CUST_1443,45.0,Female,South,Graduate,Self-Employed,534351.9918938112,293854.1297406312,Home,702.9431563752588,3,44,73.33730883536472,2018-09-14,1
CUST_1444,,Female,East,Post-Graduate,Salaried,1923319.1862973012,159888.5646039819,Home,701.0278485212785,1,42,28.153220528576348,2022-11-15,0
CUST_1445,45.0,Female,North,Graduate,Self-Employed,461738.5174126676,810539.6747181845,Car,672.6872009218266,2,38,10.9071444671509,2019-11-05,0
CUST_1446,42.0,Female,East,Primary,Salaried,461370.23652531556,151370.8302868252,Education,849.7454272285197,0,50,76.00738510174371,2023-10-17,0
CUST_1447,28.0,Female,North,Graduate,Salaried,234144.69028677538,111380.11765400787,Home,638.9558520022098,0,53,79.84019337980615,2019-11-04,0
CUST_1448,31.0,Female,North,Post-Graduate,Salaried,414484.9986496903,95966.4085742675,Business,627.1488346001129,0,65,15.05581386421311,2022-01-12,0
CUST_1449,20.0,Male,West,Graduate,Salaried,258827.95243903625,181957.83837367603,Home,704.6937937133533,0,75,61.927139383463704,2018-09-16,0
CUST_1450,20.0,Female,West,Post-Graduate,Salaried,1025742.8550377402,112540.84119078703,Business,645.5642110308966,0,50,42.14757662921163,2018-11-03,0
CUST_1451,66.0,Female,West,Post-Graduate,Unemployed,1675264.9925309992,117784.31292674276,Car,742.8394829915208,1,57,77.48113069153392,2021-01-23,0
CUST_1452,53.0,Male,East,Secondary,Self-Employed,237532.3168662279,263862.7798766368,Home,548.4955273939582,0,88,84.32523710670067,2018-09-03,0
CUST_1453,51.0,Female,South,Secondary,Self-Employed,1751828.1170343428,741790.7138612631,Other,549.8260442028528,1,58,82.33532017776618,2022-07-17,0
CUST_1454,67.0,Female,North,Graduate,Salaried,569675.7746943806,235085.06538853346,Car,711.2647593060974,0,33,76.06236102482244,2018-07-06,0
CUST_1455,44.0,Female,North,Graduate,Salaried,378027.33813930105,66020.75977198902,Business,556.8151248529117,1,49,32.86943944308385,2022-12-03,1
CUST_1456,59.0,Male,North,Post-Graduate,Self-Employed,239988.31236978603,65718.53489771021,Car,698.7278885154171,1,31,79.01061970330692,2020-07-13,0
CUST_1457,64.0,Male,East,Post-Graduate,Salaried,547198.2483856968,654921.931486486,Home,679.6002276968293,3,29,55.34567045203488,2020-02-24,0
CUST_1458,20.0,Other,West,Secondary,,991192.445098809,120562.42294367189,Education,594.4409371177869,2,41,14.48431226072772,2022-05-15,0
CUST_1459,35.0,Female,South,Secondary,Salaried,6511511.431134599,69316.93526416135,Education,679.3736128186747,2,27,48.83980224135116,2021-09-22,0
CUST_1460,58.0,Male,East,Graduate,Self-Employed,225765.61474802322,232781.00955176482,Business,551.2326043372609,0,67,90.08342294754944,2018-12-07,0
CUST_1461,24.0,Female,West,Secondary,Salaried,237847.91202912625,245446.49426011677,Business,570.008005898904,2,59,85.46804472752198,2019-07-17,0
CUST_1462,41.0,Female,East,Post-Graduate,Salaried,457812.9656080438,259111.85616462634,Education,631.0249809270347,1,59,18.692463884754865,2019-10-13,0
CUST_1463,48.0,Male,South,Graduate,Self-Employed,374984.80469002447,112231.63933391319,Business,656.3142255257777,1,52,73.25076828572148,2021-04-08,0
CUST_1464,22.0,Female,West,Graduate,Salaried,,53045.20277697822,Car,625.7089170409714,1,119,78.49239360644995,2018-03-10,0
CUST_1465,31.0,Male,East,Primary,,364950.0892277558,4323415.729449555,Other,684.6492771098489,2,24,33.06799600012501,2022-05-03,0
CUST_1466,45.0,Male,South,Graduate,Salaried,1013502.515578358,107774.70190385316,Other,681.0773132038632,0,41,50.08672851299285,2023-10-06,0
CUST_1467,35.0,Male,North,Graduate,Salaried,1524146.2972717138,275418.5804892322,Car,772.3493446678516,1,20,70.43397502441306,2021-07-24,0
CUST_1468,56.0,Female,South,Graduate,Self-Employed,459683.24208876677,295264.04489001527,Other,642.3771722283997,1,47,47.318526549797575,2021-01-27,0
CUST_1469,41.0,Male,North,Secondary,Salaried,1382821.0341214451,238325.51163836394,Home,745.5650744947303,3,47,19.587738103659042,2020-07-04,1
CUST_1470,48.0,Male,East,Graduate,Salaried,,125057.23969681785,Car,723.6580410315114,0,69,70.00000779794632,2019-04-06,1
CUST_1471,33.0,Male,West,Post-Graduate,Self-Employed,523548.9429947621,113242.7182065132,Business,833.5181826634519,2,56,87.4892886275008,2020-04-23,0
CUST_1472,47.0,Female,West,Secondary,Self-Employed,328110.43548639433,232095.67264407178,Car,639.8193584078181,3,91,65.4612019145234,2019-07-28,1
CUST_1473,24.0,Female,East,Primary,Self-Employed,711487.2309857723,452125.88349879807,Education,616.371302283761,1,38,75.77306362836788,2018-04-29,1
CUST_1474,,,West,Primary,Salaried,2131166.983988161,636490.3921885126,Business,,0,45,40.460815530915426,2019-10-08,0
CUST_1475,49.0,Male,West,Graduate,Salaried,662530.912905048,72388.82903148542,Education,680.834605739301,1,65,25.57185083576396,2022-01-18,1
CUST_1476,65.0,Female,North,Graduate,Unemployed,421438.71430334204,83643.16937261939,Business,752.5327373427119,0,76,64.63576123755487,2023-09-05,0
CUST_1477,24.0,Male,East,Graduate,Self-Employed,721802.8092377419,629127.6519397838,Other,707.34390383916,1,28,37.8605524965036,2022-02-22,0
CUST_1478,31.0,Male,South,Secondary,Salaried,265578.92212615535,316767.12276174454,Car,,2,23,83.10624911413238,2023-07-25,0
CUST_1479,35.0,Male,North,Secondary,Salaried,,479105.7132688894,Home,680.1057421624946,1,52,20.42338424813056,2020-10-28,0
CUST_1480,45.0,Male,East,Graduate,Salaried,549667.0911016173,95287.95410999842,Business,674.8972718361191,1,54,46.84441447731552,2020-08-26,0
CUST_1481,,Male,North,Graduate,Unemployed,498327.7059530509,227145.4534529418,Business,660.648552197117,1,39,43.721846039812796,2023-07-04,0
CUST_1482,67.0,Male,South,Post-Graduate,Salaried,640781.3802699803,291555.73711421626,Education,639.4205556701294,1,46,89.73457755208402,2022-03-20,0
CUST_1483,40.0,Male,South,Secondary,Salaried,690126.5265759134,277956.79726983554,Other,522.6285177764538,0,64,23.01645805137433,2022-02-20,0
CUST_1484,58.0,Female,East,Graduate,Salaried,237240.9936278325,154900.9823007887,Education,719.9341533790658,3,42,10.836980126020931,2020-11-14,1
CUST_1485,55.0,Male,South,Graduate,Self-Employed,,53102.924692882996,Education,679.9014742474795,0,30,30.237243088604995,2019-10-17,0
CUST_1486,52.0,Female,North,Graduate,Self-Employed,338490.88294575526,224898.35021813423,Other,738.1565357917939,1,53,79.72353308033563,2023-05-09,0
CUST_1487,49.0,Female,South,Graduate,Salaried,825798.9306347668,108365.2064757029,Home,526.8995580579798,0,39,27.79235436399645,2019-07-09,0
CUST_1488,56.0,Male,North,Graduate,,1064490.3569908594,169659.87466954006,Education,690.5707591636215,0,70,30.47463541496603,2019-03-01,0
CUST_1489,42.0,Female,North,Post-Graduate,Unemployed,1014714.4729977397,682031.8519001087,Education,631.227252996275,2,71,21.041398385628916,2018-10-20,0
CUST_1490,29.0,Male,South,Secondary,Salaried,602040.4515374512,151843.82219394244,Business,661.5030407940424,1,34,70.81207727850594,2021-04-23,0
CUST_1491,24.0,Female,East,Secondary,Salaried,567161.590023315,416268.4547028884,Other,632.1472292655287,0,42,15.87980619296046,2019-03-07,0
CUST_1492,55.0,Male,West,Graduate,Salaried,277086.3174821255,91784.18623425931,Car,693.4886341984104,3,86,38.15270569792433,2018-11-13,0
CUST_1493,53.0,Male,South,Graduate,Self-Employed,946597.2538187141,273229.3228925945,Home,,2,32,34.01239176278199,2019-02-02,1
CUST_1494,50.0,Male,North,Secondary,Salaried,358321.63455430325,804512.6951371329,Home,,1,46,57.18857703216316,2021-09-09,0
CUST_1495,29.0,Other,North,Primary,Self-Employed,543279.8854498613,71493.23528412552,Other,656.9140335028953,0,28,72.08538252667752,2022-05-08,0
CUST_1496,38.0,Male,South,Primary,,367228.99833187106,51670.94922504897,Business,632.86603702916,0,49,55.29449694922353,2019-08-19,0
CUST_1497,51.0,Female,East,Post-Graduate,Salaried,271836.0974536481,163684.87136501377,Business,643.3285103096894,0,20,89.13720940288074,2023-10-25,1
CUST_1498,20.0,Male,East,Secondary,Unemployed,696528.7867379612,69439.999147722,Other,394.97508191678855,1,40,90.87262430542322,2023-04-28,1
CUST_1499,24.0,Female,North,Secondary,Salaried,227931.8798629582,325970.5105791522,Business,704.6108866854964,0,30,40.72455292237381,2020-07-04,0
CUST_1500,64.0,,North,Secondary,Salaried,890444.9639590402,541961.6465792631,Home,624.8269106122575,1,68,76.10283198336589,2021-06-09,0
